20,0.3323206901550293,0.48627370595932007,-0.07994001358747482
20,0.2647209167480469,0.4707006812095642,-0.09368500113487244
20,0.30390414595603943,0.48497799038887024,-0.09060030430555344
20,0.35492539405822754,0.4971839189529419,-0.08779224753379822
20,0.37325215339660645,0.5016705989837646,-0.08829526603221893
20,0.35313886404037476,0.4894121587276459,-0.094092458486557
20,0.3194846510887146,0.47796013951301575,-0.08908765763044357
20,0.3046252429485321,0.46938246488571167,-0.09777224063873291
20,0.32809191942214966,0.47520381212234497,-0.092094287276268
20,0.36437538266181946,0.4905063211917877,-0.09358743578195572
20,0.3839380145072937,0.5020222663879395,-0.08359263837337494
20,0.37065380811691284,0.49510109424591064,-0.09108684211969376
20,0.33944419026374817,0.48536649346351624,-0.0906788781285286
20,0.3109149932861328,0.47974324226379395,-0.09432829171419144
20,0.31640172004699707,0.48447975516319275,-0.09147602319717407
20,0.3588499426841736,0.4991711378097534,-0.08756963908672333
20,0.39050766825675964,0.5111960172653198,-0.0808909460902214
20,0.37849777936935425,0.505921483039856,-0.08325705677270889
20,0.3381951153278351,0.4887267053127289,-0.09214460849761963
20,0.29623961448669434,0.47202062606811523,-0.08998588472604752
20,0.2934172451496124,0.46822065114974976,-0.08623554557561874
